member_id,join_date,tier,city,age,gender,acquisition_channel,preferred_channel,transaction_count,total_spend,avg_basket_value,total_points_earned,total_points_redeemed,last_transaction_date,coupon_redemptions,referral_count,membership_status,preferred_category,app_installed,email_opt_in,sms_opt_in,points_unredeemed,high_value_flag,days_since_last_txn,churn_signal,redemp_rate,liability_flag,engagement_score
UM100403,2025-05-16 00:00:00,Gold,Pune,25,Female,Store,Omnichannel,19,96069,5056.26,9606,7002,2026-01-28 00:00:00,5,2,Dormant,Kids,t,t,f,2604,0,153,1,72.89,0,4.06
UM100404,2024-07-27 00:00:00,Silver,Pune,38,Male,Referral,Offline,5,53821,10764.2,5382,1054,2026-06-08 00:00:00,0,2,Active,Beauty,f,t,f,4328,0,22,0,19.58,0,1.61
UM100405,2026-04-10 00:00:00,Silver,Jaipur,74,Other,Website,Offline,2,47627,23813.5,4762,2841,2026-06-30 00:00:00,5,3,Dormant,Grocery,f,t,t,1921,1,0,0,59.66,0,3.78
UM100406,2025-02-02 00:00:00,Gold,Delhi,22,Other,QR Scan,Online,7,68744,9820.57,6874,3540,2026-06-01 00:00:00,7,1,Active,Electronics,f,t,t,3334,0,29,0,51.50,0,3.39
UM100407,2023-10-04 00:00:00,Silver,Pune,52,Other,Store,Offline,5,38628,7725.6,3862,0,2025-09-27 00:00:00,7,2,Churn Risk,Electronics,t,f,t,3862,0,276,1,0.00,0,3.94
UM100408,2022-08-04 00:00:00,Silver,Delhi,63,Male,QR Scan,Offline,2,37702,18851,3770,2803,2026-04-03 00:00:00,9,2,Churn Risk,Sports,t,t,t,967,1,88,0,74.35,0,4.44
UM100409,2023-11-21 00:00:00,Gold,Mumbai,55,Male,Website,Online,20,232065,11603.25,23206,0,2026-06-17 00:00:00,5,3,Active,Electronics,f,t,t,23206,0,13,0,0.00,1,4.78
UM100410,2025-05-20 00:00:00,Silver,Ahmedabad,60,Female,QR Scan,Offline,2,8339,4169.5,833,190,2026-06-24 00:00:00,1,4,Active,Kids,t,t,f,643,0,6,0,22.81,0,3.11
UM100411,2023-08-20 00:00:00,Gold,Kolkata,41,Male,Referral,Omnichannel,20,194132,9706.6,19413,16643,2026-04-08 00:00:00,3,1,Dormant,Lifestyle,f,f,t,2770,0,83,0,85.73,0,2.78
UM100412,2023-05-25 00:00:00,Silver,Kolkata,65,Female,Credit Card Partner,Omnichannel,3,24644,8214.67,2464,0,2026-06-26 00:00:00,7,0,Active,Kids,t,t,t,2464,0,4,0,0.00,0,2.50
UM100413,2022-11-14 00:00:00,Silver,Jaipur,30,Male,Mobile App,Online,3,29106,9702,2910,1080,2026-06-23 00:00:00,8,0,Active,Grocery,f,t,f,1830,0,7,0,37.11,0,2.83
UM100414,2024-03-24 00:00:00,Silver,Delhi,20,Male,QR Scan,Omnichannel,7,25346,3620.86,2534,1686,2026-06-13 00:00:00,10,3,Active,Sports,t,t,f,848,0,17,0,66.54,0,5.72
UM100415,2024-10-21 00:00:00,Silver,Delhi,25,Other,Campaign,Offline,6,3181,530.17,318,33,2026-06-04 00:00:00,1,2,Active,Grocery,t,f,t,285,0,26,0,10.38,0,2.00
UM100416,2025-02-06 00:00:00,Gold,Jaipur,69,Other,Referral,Offline,19,229903,12100.16,22990,19306,2026-06-07 00:00:00,8,5,Active,Grocery,t,t,t,3684,0,23,0,83.98,0,7.06
UM100417,2024-03-22 00:00:00,Silver,Pune,51,Male,QR Scan,Offline,1,45599,45599,4559,2487,2026-06-22 00:00:00,5,3,Active,Beauty,f,t,f,2072,1,8,0,54.55,0,3.72
UM100418,2024-07-08 00:00:00,Silver,Delhi,52,Male,Campaign,Offline,7,28746,4106.57,2874,0,2026-06-22 00:00:00,1,5,Active,Grocery,t,t,f,2874,0,8,0,0.00,0,4.06
UM100419,2025-02-21 00:00:00,Gold,Jaipur,46,Female,Referral,Online,12,140550,11712.5,14055,6967,2026-05-18 00:00:00,0,2,Dormant,Beauty,t,t,f,7088,0,43,0,49.57,0,2.00
UM100420,2022-11-04 00:00:00,Gold,Chandigarh,58,Male,QR Scan,Offline,16,192128,12008,19212,0,2025-07-30 00:00:00,2,3,Churn Risk,Electronics,t,t,t,19212,0,335,1,0.00,1,3.56
UM100421,2026-05-27 00:00:00,Silver,Ahmedabad,19,Other,QR Scan,Online,5,58119,11623.8,5811,3529,2026-06-27 00:00:00,9,3,Active,Grocery,f,t,t,2282,0,3,0,60.73,0,5.28
UM100422,2023-09-14 00:00:00,Gold,Hyderabad,61,Male,Credit Card Partner,Omnichannel,7,197128,28161.14,19712,0,2026-06-14 00:00:00,9,3,Active,Fashion,f,t,t,19712,1,16,0,0.00,1,5.39
UM100423,2025-10-08 00:00:00,Silver,Mumbai,99,Female,Referral,Offline,3,9607,3202.33,960,486,2026-06-25 00:00:00,10,3,Active,Beauty,t,t,t,474,0,5,0,50.63,0,5.50
UM100424,2025-07-03 00:00:00,Silver,Bengaluru,66,Male,Campaign,Omnichannel,3,11834,3944.67,1183,655,2026-01-04 00:00:00,2,,Dormant,Beauty,t,t,t,528,0,177,1,55.37,0,0.83
UM100426,2024-01-17 00:00:00,Silver,Lucknow,31,Male,Referral,Online,3,37301,12433.67,3730,556,2026-03-19 00:00:00,7,1,Churn Risk,Kids,f,t,f,3174,0,103,1,14.91,0,3.17
UM100427,2024-02-07 00:00:00,Silver,Kolkata,46,Female,Website,Omnichannel,5,30644,6128.8,3064,2335,2026-06-20 00:00:00,0,5,Dormant,Lifestyle,t,f,t,729,0,10,0,76.21,0,3.61
UM100428,2025-12-30 00:00:00,Silver,Ahmedabad,57,Male,Campaign,Offline,2,30792,15396,3079,1441,2026-06-19 00:00:00,10,4,Active,Fashion,f,t,t,1638,0,11,0,46.80,0,6.11
UM100429,2024-02-08 00:00:00,Silver,Pune,26,Other,Campaign,Omnichannel,8,11774,1471.75,1177,347,2026-06-19 00:00:00,9,4,Active,Grocery,t,t,f,830,0,11,0,29.48,0,6.11
UM100430,2026-03-20 00:00:00,Silver,Kochi,50,Female,Mobile App,Online,3,39000,13000,3900,3023,2026-06-19 00:00:00,8,1,Active,Beauty,t,t,f,877,0,11,0,77.51,0,3.50
UM100431,2025-03-28 00:00:00,Silver,Mumbai,40,Female,QR Scan,Offline,8,29153,3644.12,2915,771,2026-06-06 00:00:00,7,0,Dormant,Lifestyle,t,f,f,2144,0,24,0,26.45,0,2.78
UM100433,2022-11-06 00:00:00,Silver,Chennai,48,Male,Mobile App,Offline,3,44235,14745,4423,2828,2026-04-24 00:00:00,8,2,Churn Risk,Home & Kitchen,t,f,t,1595,0,67,0,63.94,0,4.17
UM100434,2026-01-11 00:00:00,Silver,Ahmedabad,31,Female,Mobile App,Offline,4,31487,7871.75,3148,778,2026-06-15 00:00:00,5,3,Active,Sports,t,t,t,2370,0,15,0,24.71,0,3.89
UM100435,2026-05-08 00:00:00,Silver,Kolkata,24,Male,Mobile App,Offline,8,51187,6398.38,5118,1823,2026-06-03 00:00:00,5,0,Active,Fashion,f,f,t,3295,0,27,0,35.62,0,2.11
UM100436,2022-07-04 00:00:00,Silver,Kochi,71,Female,Store,Online,1,10194,10194,1019,0,2026-03-09 00:00:00,1,0,Dormant,Kids,t,t,t,1019,0,113,1,0.00,0,0.39
UM100437,2026-02-25 00:00:00,Gold,Jaipur,31,Male,Credit Card Partner,Offline,19,214158,11271.47,21415,10114,2026-06-01 00:00:00,0,4,Dormant,Electronics,t,f,t,11301,0,29,0,47.23,0,3.72
UM100438,2025-06-07 00:00:00,Silver,Mumbai,71,Male,Mobile App,Omnichannel,5,15724,3144.8,1572,646,2026-01-27 00:00:00,3,4,Dormant,Kids,f,t,t,926,0,154,1,41.09,0,3.94
UM100439,2022-10-03 00:00:00,Silver,Bengaluru,55,Male,Store,Omnichannel,1,20922,20922,2092,939,2026-06-30 00:00:00,7,0,Active,Sports,f,t,t,1153,1,0,0,44.89,0,2.39
UM100440,2024-01-17 00:00:00,Gold,Chandigarh,34,Female,Referral,Omnichannel,6,134231,22371.83,13423,3805,2026-06-15 00:00:00,7,3,Active,Fashion,t,t,t,9618,1,15,0,28.35,0,4.67
UM100441,2024-04-04 00:00:00,Silver,Hyderabad,33,Female,Store,Omnichannel,8,23592,2949,2359,2082,2026-03-28 00:00:00,10,4,Dormant,Grocery,t,f,t,277,0,94,1,88.26,0,6.44
UM100442,2024-12-10 00:00:00,Gold,Ahmedabad,34,Male,Website,Omnichannel,8,110188,13773.5,11018,2792,2026-06-15 00:00:00,10,4,Active,Lifestyle,f,t,f,8226,0,15,0,25.34,0,6.44
UM100443,2023-07-08 00:00:00,Silver,Delhi,23,Other,Store,Omnichannel,6,32427,5404.5,3242,1641,2026-06-25 00:00:00,8,3,Active,Sports,f,t,t,1601,0,5,0,50.62,0,5.00
UM100444,2024-04-12 00:00:00,Silver,Pune,27,Male,Website,Offline,2,34794,17397,3479,2478,2026-01-28 00:00:00,10,0,Dormant,Electronics,t,f,f,1001,1,153,1,71.23,0,3.44
UM100445,2024-11-28 00:00:00,Gold,Mumbai,18,Male,Store,Omnichannel,18,226784,12599.11,22678,0,2026-04-01 00:00:00,9,3,Dormant,Fashion,t,t,f,22678,0,90,0,0.00,1,6.00
UM100446,2026-02-27 00:00:00,Silver,Ahmedabad,23,Female,Credit Card Partner,Offline,4,52337,13084.25,5233,3624,2026-06-30 00:00:00,8,5,Churn Risk,Electronics,t,t,t,1609,0,0,0,69.25,0,6.22
UM100447,2023-11-02 00:00:00,Gold,Hyderabad,41,Other,Campaign,Offline,20,237363,11868.15,23736,0,2026-06-16 00:00:00,4,3,Active,Grocery,t,t,t,23736,0,14,0,0.00,1,4.44
UM100448,2023-09-10 00:00:00,Silver,Mumbai,55,Male,Store,Omnichannel,3,5150,1716.67,515,461,2026-02-18 00:00:00,7,1,Dormant,Home & Kitchen,t,t,f,54,0,132,1,89.51,0,3.17
UM100449,2023-08-28 00:00:00,Gold,Ahmedabad,59,Female,Mobile App,Online,12,55842,4653.5,5584,2659,2026-05-26 00:00:00,3,2,Churn Risk,Lifestyle,f,t,t,2925,0,35,0,47.62,0,3.00
UM100450,2024-12-01 00:00:00,Platinum,Chandigarh,22,Other,Credit Card Partner,Online,49,366930,7488.37,36693,17126,2026-06-14 00:00:00,7,3,Active,Lifestyle,t,t,f,19567,0,16,0,46.67,0,7.06
UM100451,2023-08-18 00:00:00,Silver,Delhi,30,Male,Store,Online,5,54614,10922.8,5461,3329,2026-06-15 00:00:00,,0,Active,Fashion,f,t,t,2132,0,15,0,60.96,0,0.28
UM100452,2023-01-18 00:00:00,Silver,Delhi,51,Female,Referral,Online,4,47384,11846,4738,2214,2026-06-20 00:00:00,3,0,Active,Fashion,t,t,f,2524,0,10,0,46.73,0,1.22
UM100453,2026-05-04 00:00:00,Silver,Ahmedabad,73,Female,QR Scan,Offline,4,15606,3901.5,1560,1217,2026-06-07 00:00:00,5,5,Active,Beauty,t,f,f,343,0,23,0,78.01,0,5.22
UM100454,2023-04-16 00:00:00,Gold,Chandigarh,21,Male,Store,Online,19,135309,7121.53,13530,4629,2026-06-14 00:00:00,5,5,Active,Fashion,t,t,f,8901,0,16,0,34.21,0,6.06
UM100455,2023-06-06 00:00:00,Silver,Mumbai,31,Male,Referral,Omnichannel,4,37853,9463.25,3785,2530,2026-05-26 00:00:00,1,3,Dormant,Kids,t,t,f,1255,0,35,0,66.84,0,2.56
UM100456,2022-10-10 00:00:00,Gold,Delhi,43,Other,QR Scan,Online,19,160501,8447.42,16050,8735,2026-04-09 00:00:00,0,4,Dormant,Beauty,f,t,f,7315,0,82,0,54.42,0,3.72
UM100457,2024-06-20 00:00:00,Silver,Kochi,38,Other,Referral,Offline,1,56211,56211,5621,3020,2026-03-14 00:00:00,4,5,Churn Risk,Lifestyle,t,t,t,2601,1,108,1,53.73,0,4.72
UM100458,2023-04-18 00:00:00,Silver,Lucknow,40,Male,Referral,Offline,6,44758,7459.67,4475,0,2026-06-27 00:00:00,10,2,Active,Beauty,f,t,t,4475,0,3,0,0.00,0,5.00
UM100459,2025-08-10 00:00:00,Silver,Ahmedabad,65,Male,QR Scan,Online,5,46278,9255.6,4627,3597,2026-03-11 00:00:00,7,2,Dormant,Fashion,t,t,f,1030,0,111,1,77.74,0,3.94
UM100460,2024-05-01 00:00:00,Silver,Chennai,73,Female,Mobile App,Online,5,58556,11711.2,5855,4757,2026-06-20 00:00:00,0,1,Active,Beauty,f,f,t,1098,0,10,0,81.25,0,0.94
UM100461,2023-12-21 00:00:00,Gold,Pune,45,Other,Referral,Online,12,225017,18751.42,22501,8881,2026-06-04 00:00:00,9,5,Active,Home & Kitchen,t,t,f,13620,1,26,0,39.47,0,7.00
UM100462,2024-08-04 00:00:00,Silver,Jaipur,30,Male,Mobile App,Offline,1,33896,33896,3389,0,2026-06-22 00:00:00,10,1,Active,Grocery,t,f,t,3389,1,8,0,0.00,0,4.06
UM100463,2023-07-14 00:00:00,Silver,Mumbai,74,Other,Referral,Online,8,48114,6014.25,4811,2551,2026-03-25 00:00:00,0,2,Dormant,Electronics,f,t,f,2260,0,97,1,53.02,0,1.78
UM100465,2025-03-20 00:00:00,Silver,Delhi,47,Male,Campaign,Omnichannel,8,9997,1249.62,999,573,2026-06-09 00:00:00,7,4,Active,Fashion,f,f,t,426,0,21,0,57.36,0,5.44
UM100466,2024-03-10 00:00:00,Gold,Delhi,25,Male,Website,Omnichannel,20,203766,10188.3,20376,6321,2026-06-30 00:00:00,0,5,Active,Lifestyle,f,f,t,14055,0,0,0,31.02,0,4.44
UM100467,2023-12-29 00:00:00,Silver,Chennai,20,Other,Mobile App,Offline,4,17776,4444,1777,0,2026-06-09 00:00:00,2,2,Dormant,Kids,f,t,t,1777,0,21,0,0.00,0,2.22
UM100468,2025-10-18 00:00:00,Gold,Jaipur,52,Female,Website,Online,13,98219,7555.31,9821,4609,2026-05-15 00:00:00,1,4,Churn Risk,Fashion,t,t,f,5212,0,46,0,46.93,0,3.72
UM100469,2024-05-20 00:00:00,Gold,Bengaluru,64,Male,Campaign,Online,18,87941,4885.61,8794,0,2026-06-15 00:00:00,4,3,Active,Kids,t,t,f,8794,0,15,0,0.00,1,4.33
UM100470,2023-10-12 00:00:00,Silver,Kochi,52,Female,Mobile App,Offline,6,51099,8516.5,5109,0,2026-06-06 00:00:00,1,0,Active,Beauty,t,f,t,5109,0,24,0,0.00,1,0.67
UM100471,2022-09-07 00:00:00,Silver,Delhi,32,Other,Store,Offline,5,23233,4646.6,2323,2084,2025-09-18 00:00:00,10,4,Churn Risk,Grocery,t,t,t,239,0,285,1,89.71,0,6.28
UM100472,2022-12-18 00:00:00,Silver,Jaipur,22,Other,Campaign,Offline,3,36627,12209,3662,0,2026-05-24 00:00:00,4,3,Dormant,Grocery,f,t,t,3662,0,37,0,0.00,0,3.50
UM100473,2023-10-04 00:00:00,Silver,Chennai,64,Other,Credit Card Partner,Online,2,45714,22857,4571,3735,2026-06-21 00:00:00,8,0,Active,Electronics,t,t,f,836,1,9,0,81.71,0,2.78
UM100475,2025-07-15 00:00:00,Gold,Jaipur,41,Other,QR Scan,Online,9,107700,11966.67,10770,1473,2026-06-07 00:00:00,,2,Active,Home & Kitchen,t,t,t,9297,0,23,0,13.68,0,1.83
UM100476,2023-02-04 00:00:00,Gold,Kolkata,63,Male,Website,Offline,8,247130,30891.25,24713,0,2026-04-24 00:00:00,7,4,Dormant,Lifestyle,t,t,f,24713,1,67,0,0.00,1,5.44
UM100478,2023-07-27 00:00:00,Platinum,Chennai,74,Male,Store,Online,25,318519,12740.76,31851,26495,2026-06-19 00:00:00,3,0,Active,Beauty,t,f,f,5356,0,11,0,83.18,0,2.39
UM100479,2025-06-23 00:00:00,Silver,Lucknow,28,Female,Credit Card Partner,Online,7,35935,5133.57,3593,0,2026-06-04 00:00:00,1,,Active,Electronics,f,t,t,3593,0,26,0,0.00,0,0.72
UM100480,2024-06-15 00:00:00,Silver,Hyderabad,69,Female,QR Scan,Offline,8,20707,2588.38,2070,274,2026-06-12 00:00:00,4,4,Active,Kids,t,t,f,1796,0,18,0,13.24,0,4.44
UM100482,2024-07-05 00:00:00,Silver,Kochi,48,Male,Store,Omnichannel,4,54752,13688,5475,1650,2026-06-02 00:00:00,0,0,Active,Lifestyle,f,t,f,3825,0,28,0,30.14,0,0.22
UM100483,2024-08-24 00:00:00,Silver,Kochi,59,Other,Store,Offline,1,27371,27371,2737,1542,2026-04-12 00:00:00,10,5,Dormant,Fashion,t,t,f,1195,1,79,0,56.34,0,6.72
UM100484,2026-01-24 00:00:00,Silver,Chandigarh,61,Female,Website,Online,2,39520,19760,3952,933,2026-06-13 00:00:00,4,1,Active,Fashion,t,t,t,3019,1,17,0,23.61,0,2.11
UM100485,2026-04-29 00:00:00,Gold,Pune,34,Female,Referral,Omnichannel,10,67436,6743.6,6743,0,2026-06-30 00:00:00,2,0,Churn Risk,Sports,f,t,f,6743,0,0,0,0.00,1,1.22
UM100486,2023-01-25 00:00:00,Gold,Delhi,20,Male,Website,Offline,19,210273,11067,21027,0,2026-06-16 00:00:00,2,5,Active,Grocery,t,t,f,21027,0,14,0,0.00,1,5.06
UM100487,2024-10-04 00:00:00,Platinum,Chandigarh,57,Other,Mobile App,Omnichannel,40,452627,11315.67,45262,15819,2026-06-03 00:00:00,9,3,Active,Home & Kitchen,t,t,t,29443,0,27,0,34.95,0,7.22
UM100488,2023-07-01 00:00:00,Silver,Kolkata,62,Female,Store,Omnichannel,3,35311,11770.33,3531,604,2026-06-15 00:00:00,0,0,Active,Kids,t,t,t,2927,0,15,0,17.11,0,0.17
UM100489,2023-08-31 00:00:00,Silver,Hyderabad,67,Other,Website,Online,5,50108,10021.6,5010,2551,2026-04-11 00:00:00,8,0,Churn Risk,Sports,f,t,t,2459,0,80,0,50.92,0,2.94
UM100491,2024-08-19 00:00:00,Silver,Hyderabad,18,Other,Store,Omnichannel,1,3564,3564,356,162,2026-05-25 00:00:00,3,0,Dormant,Fashion,t,t,f,194,0,36,0,45.51,0,1.06
UM100492,2023-02-06 00:00:00,Silver,Lucknow,72,Other,Credit Card Partner,Offline,2,50967,25483.5,5096,0,2026-06-30 00:00:00,3,1,Active,Electronics,t,f,t,5096,1,0,0,0.00,1,1.78
UM100493,2025-07-10 00:00:00,Silver,Mumbai,74,Female,Credit Card Partner,Offline,3,42732,14244,4273,433,2026-06-06 00:00:00,0,0,Active,Electronics,t,t,t,3840,0,24,0,10.13,0,0.17
UM100494,2025-03-25 00:00:00,Silver,Kochi,63,Other,Store,Offline,2,49554,24777,4955,1548,2026-06-14 00:00:00,4,0,Active,Lifestyle,t,t,t,3407,1,16,0,31.24,0,1.44
UM100495,2023-07-05 00:00:00,Gold,Pune,53,Female,Campaign,Offline,16,244869,15304.31,24486,18500,2026-03-27 00:00:00,5,3,Churn Risk,Grocery,t,t,f,5986,0,95,1,75.55,0,4.56
UM100496,2025-02-27 00:00:00,Gold,Ahmedabad,63,Other,Campaign,Omnichannel,7,245153,35021.86,24515,15140,2026-06-02 00:00:00,1,2,Active,Fashion,t,t,f,9375,1,28,0,61.76,0,2.06
UM100497,2025-08-07 00:00:00,Silver,Chandigarh,63,Other,QR Scan,Omnichannel,3,40060,13353.33,4006,0,2026-02-16 00:00:00,9,2,Churn Risk,Lifestyle,f,t,t,4006,0,134,1,0.00,0,4.50
UM100498,2026-02-08 00:00:00,Silver,Chennai,22,Other,Referral,Offline,1,37007,37007,3700,3106,2026-06-05 00:00:00,10,4,Active,Sports,t,f,t,594,1,25,0,83.95,0,6.06
UM100499,2024-06-13 00:00:00,Silver,Bengaluru,26,Male,Store,Online,3,50212,16737.33,5021,0,2026-06-28 00:00:00,9,4,Active,Sports,t,t,t,5021,0,2,0,0.00,1,5.83
UM100500,2024-02-24 00:00:00,Gold,Hyderabad,22,Other,Referral,Omnichannel,7,237145,33877.86,23714,3941,2026-06-11 00:00:00,0,3,Dormant,Fashion,t,t,f,19773,1,19,0,16.62,0,2.39
UM100501,2026-04-12 00:00:00,Silver,Kochi,70,Female,Mobile App,Offline,8,30616,3827,3061,534,2026-06-08 00:00:00,6,4,Dormant,Home & Kitchen,f,t,t,2527,0,22,0,17.45,0,5.11
UM100502,2025-04-19 00:00:00,Gold,Kochi,25,Male,Store,Offline,15,198671,13244.73,19867,7052,2026-06-08 00:00:00,5,4,Active,Fashion,f,t,f,12815,0,22,0,35.50,0,5.17
UM100503,2022-10-08 00:00:00,Silver,Hyderabad,61,Female,Mobile App,Omnichannel,6,11783,1963.83,1178,0,2026-06-15 00:00:00,5,1,Active,Home & Kitchen,t,t,f,1178,0,15,0,0.00,0,2.67
UM100504,2023-10-18 00:00:00,Silver,Kolkata,48,Other,Credit Card Partner,Omnichannel,2,39358,19679,3935,2350,2026-06-03 00:00:00,7,3,Active,Beauty,t,f,t,1585,1,27,0,59.72,0,4.44
UM100505,2022-11-06 00:00:00,Silver,Kolkata,51,Male,Referral,Omnichannel,6,50202,8367,5020,2661,2026-06-01 00:00:00,5,1,Active,Lifestyle,t,t,t,2359,0,29,0,53.01,0,2.67
UM100506,2026-03-19 00:00:00,Silver,Kochi,63,Male,QR Scan,Online,4,32088,8022,3208,0,2026-06-30 00:00:00,5,0,Churn Risk,Home & Kitchen,t,t,t,3208,0,0,0,0.00,0,1.89
UM100507,2023-02-25 00:00:00,Silver,Jaipur,39,Other,QR Scan,Offline,2,23820,11910,2382,1240,2026-06-03 00:00:00,3,2,Active,Lifestyle,t,f,f,1142,0,27,0,52.06,0,2.44
UM100508,2026-05-06 00:00:00,Silver,Hyderabad,40,Other,Referral,Offline,8,43716,5464.5,4371,731,2026-06-07 00:00:00,9,0,Active,Kids,t,t,f,3640,0,23,0,16.72,0,3.44
UM100509,2024-08-23 00:00:00,Silver,Chennai,54,Male,QR Scan,Offline,6,3235,539.17,323,199,2026-06-10 00:00:00,7,3,Active,Beauty,t,t,t,124,0,20,0,61.61,0,4.67
UM100510,2025-09-07 00:00:00,Gold,Lucknow,31,Other,Website,Offline,10,239306,23930.6,23930,0,2026-06-17 00:00:00,4,5,Active,Lifestyle,t,t,f,23930,1,13,0,0.00,1,5.22
UM100511,2024-08-26 00:00:00,Silver,Delhi,60,Female,Mobile App,Omnichannel,1,8954,8954,895,530,2026-06-30 00:00:00,9,3,Active,Sports,t,t,t,365,0,0,0,59.22,0,5.06
UM100512,2026-01-29 00:00:00,Silver,Kochi,46,Female,Store,Offline,4,41055,10263.75,4105,0,2026-04-18 00:00:00,8,0,Dormant,Home & Kitchen,t,t,t,4105,0,73,0,0.00,0,2.89
UM100513,2023-05-03 00:00:00,Gold,Kochi,37,Other,Credit Card Partner,Offline,10,163270,16327,16327,14388,2026-06-19 00:00:00,3,0,Active,Electronics,f,t,t,1939,0,11,0,88.12,0,1.56
UM100514,2024-08-13 00:00:00,Silver,Kochi,36,Male,Store,Omnichannel,3,30467,10155.67,3046,2468,2026-06-15 00:00:00,8,5,Active,Fashion,t,f,t,578,0,15,0,81.02,0,6.17
UM100515,2025-01-06 00:00:00,Silver,Delhi,56,Male,Campaign,Omnichannel,5,16913,3382.6,1691,0,2026-06-01 00:00:00,8,4,Active,Sports,t,f,t,1691,0,29,0,0.00,0,5.61
UM100516,2023-12-28 00:00:00,Silver,Chandigarh,21,Other,Mobile App,Omnichannel,2,22943,11471.5,2294,1656,2026-03-23 00:00:00,0,,Dormant,Grocery,f,t,t,638,0,99,1,72.19,0,0.11
UM100517,2024-04-11 00:00:00,Platinum,Pune,35,Female,Campaign,Online,59,335693,5689.71,33569,19213,2026-06-07 00:00:00,9,5,Active,Lifestyle,t,f,t,14356,0,23,0,57.23,0,9.61
UM100518,2024-02-08 00:00:00,Gold,Bengaluru,38,Male,Store,Offline,10,199818,19981.8,19981,5362,2026-03-06 00:00:00,5,5,Dormant,Electronics,t,t,t,14619,1,116,1,26.84,0,5.56
UM100519,2022-07-23 00:00:00,Gold,Pune,52,Female,Campaign,Online,14,122524,8751.71,12252,8063,2026-02-28 00:00:00,10,0,Dormant,Beauty,t,t,t,4189,0,122,1,65.81,0,4.11
UM100520,2023-02-14 00:00:00,Silver,Ahmedabad,36,Female,Campaign,Omnichannel,8,26405,3300.62,2640,1138,2026-06-18 00:00:00,4,3,Dormant,Home & Kitchen,t,t,t,1502,0,12,0,43.11,0,3.78
UM100521,2025-09-10 00:00:00,Silver,Kolkata,25,Female,Website,Online,6,13205,2200.83,1320,278,2026-06-27 00:00:00,2,1,Dormant,Kids,t,t,f,1042,0,3,0,21.06,0,1.67
UM100522,2024-01-22 00:00:00,Gold,Mumbai,62,Male,QR Scan,Offline,13,55484,4268,5548,0,2026-06-03 00:00:00,9,2,Active,Grocery,t,t,f,5548,0,27,0,0.00,1,5.06
UM100523,2024-10-11 00:00:00,Silver,Delhi,41,Male,Mobile App,Omnichannel,2,21360,10680,2136,1875,2026-03-23 00:00:00,6,4,Dormant,Lifestyle,t,f,t,261,0,99,1,87.78,0,4.78
UM100524,2025-11-19 00:00:00,Silver,Hyderabad,64,Other,Campaign,Offline,7,49173,7024.71,4917,3879,2026-06-01 00:00:00,0,2,Active,Home & Kitchen,t,t,f,1038,0,29,0,78.89,0,1.72
UM100525,2024-10-16 00:00:00,Silver,Ahmedabad,66,Other,Campaign,Omnichannel,1,53827,53827,5382,1286,2026-06-13 00:00:00,2,3,Active,Lifestyle,t,t,t,4096,1,17,0,23.89,0,2.72
UM100526,2024-07-16 00:00:00,Platinum,Ahmedabad,72,Female,Referral,Omnichannel,58,253011,4362.26,25301,6040,2026-06-20 00:00:00,0,4,Active,Home & Kitchen,f,t,f,19261,0,10,0,23.87,0,5.89
UM100527,2024-05-22 00:00:00,Gold,Hyderabad,64,Male,Referral,Online,17,167605,9859.12,16760,4866,2026-04-13 00:00:00,7,4,Churn Risk,Sports,f,f,t,11894,0,78,0,29.03,0,5.94
UM100528,2025-01-31 00:00:00,Silver,Chandigarh,30,Female,QR Scan,Online,3,26977,8992.33,2697,1607,2026-06-10 00:00:00,9,5,Active,Fashion,t,t,f,1090,0,20,0,59.58,0,6.50
UM100529,2022-10-17 00:00:00,Silver,Mumbai,36,Female,Website,Offline,4,27293,6823.25,2729,1274,2026-06-18 00:00:00,6,1,Active,Grocery,t,t,f,1455,0,12,0,46.68,0,2.89
UM100530,2023-04-21 00:00:00,Silver,Chandigarh,59,Other,Campaign,Omnichannel,5,59283,11856.6,5928,2645,2026-06-15 00:00:00,10,5,Active,Electronics,f,t,f,3283,0,15,0,44.62,0,6.94
UM100531,2026-02-23 00:00:00,Silver,Bengaluru,30,Male,Referral,Offline,1,41437,41437,4143,1192,2026-03-27 00:00:00,8,5,Dormant,Kids,f,t,f,2951,1,95,1,28.77,0,6.06
UM100532,2024-01-24 00:00:00,Silver,Jaipur,54,Male,Campaign,Offline,7,28760,4108.57,2876,0,2026-03-18 00:00:00,4,1,Dormant,Home & Kitchen,t,t,t,2876,0,104,1,0.00,0,2.39
UM100533,2022-07-25 00:00:00,Silver,Jaipur,27,Female,Store,Online,3,6173,2057.67,617,242,2026-02-15 00:00:00,9,3,Dormant,Fashion,t,t,t,375,0,135,1,39.22,0,5.17
UM100534,2025-07-17 00:00:00,Silver,Chennai,66,Other,Campaign,Omnichannel,2,28838,14419,2883,1729,2026-06-14 00:00:00,5,4,Churn Risk,Lifestyle,f,f,f,1154,0,16,0,59.97,0,4.44
UM100535,2022-08-10 00:00:00,Silver,Lucknow,59,Female,Mobile App,Online,6,30386,5064.33,3038,0,2026-03-27 00:00:00,1,4,Churn Risk,Beauty,t,t,t,3038,0,95,1,0.00,0,3.33
UM100536,2022-08-13 00:00:00,Gold,Chandigarh,64,Male,Credit Card Partner,Online,13,129452,9957.85,12945,5872,2026-06-17 00:00:00,10,3,Active,Fashion,f,t,f,7073,0,13,0,45.36,0,6.06
